"time","fl2phd"
2014-07-01 09:30:00,23.8685333333333
2014-07-01 09:45:00,23.9616703910615
2014-07-01 10:00:00,24.3275222222222
2014-07-01 10:15:00,24.194
2014-07-01 10:30:00,24.0954237288136
2014-07-01 10:45:00,24.5039397590361
2014-07-01 11:00:00,24.5111888888889
2014-07-01 11:15:00,24.4004333333333
2014-07-01 11:30:00,24.3963111111111
2014-07-01 11:45:00,24.4928111111111
2014-07-01 12:00:00,24.5375722222222
2014-07-01 12:15:00,24.5469722222222
2014-07-01 12:30:00,24.6684833333333
2014-07-01 12:45:00,24.711374301676
2014-07-01 13:00:00,24.7235530726257
2014-07-01 13:15:00,24.7496666666667
2014-07-01 15:00:00,24.6067875
2014-07-01 15:15:00,24.5209444444444
2014-07-01 15:30:00,24.4292722222222
2014-07-01 15:45:00,24.3303
2014-07-01 16:00:00,24.330893258427
2014-07-01 16:15:00,24.2437932960894
2014-07-01 16:30:00,24.2216055555556
2014-07-01 16:45:00,24.1746480446927
2014-07-01 17:00:00,24.1066833333333
2014-07-01 17:15:00,24.0796111111111
2014-07-01 17:30:00,23.9836927374302
2014-07-01 17:45:00,25.2681666666667
2014-07-01 18:00:00,25.8678
2014-07-01 18:15:00,26.1312849162011
2014-07-01 18:30:00,26.3084611111111
2014-07-01 18:45:00,26.4790893854749
2014-07-01 19:00:00,26.6545833333333
2014-07-01 19:15:00,26.6912166666667
2014-07-01 19:30:00,26.7803055555556
2014-07-01 19:45:00,26.8365111111111
2014-07-01 20:00:00,26.9361222222222
2014-07-01 20:15:00,27.0075777777778
2014-07-01 20:30:00,27.1057555555556
2014-07-01 20:45:00,26.7088277777778
2014-07-01 21:00:00,25.4202444444444
2014-07-01 21:15:00,24.9428379888268
2014-07-01 21:30:00,24.7011666666667
2014-07-01 21:45:00,24.4906648044693
2014-07-01 22:00:00,24.3858111111111
2014-07-01 22:15:00,24.2556777777778
2014-07-01 22:30:00,24.1515277777778
2014-07-01 22:45:00,24.0848166666667
2014-07-01 23:00:00,23.9879944444444
2014-07-01 23:15:00,23.9098222222222
2014-07-01 23:30:00,24.9229833333333
2014-07-01 23:45:00,25.7843798882682
2014-07-02 00:00:00,26.0563666666667
2014-07-02 00:15:00,26.2171666666667
2014-07-02 00:30:00,26.3618722222222
2014-07-02 00:45:00,26.47515
2014-07-02 01:00:00,26.5144611111111
2014-07-02 01:15:00,26.6045722222222
2014-07-02 01:30:00,26.7160611111111
2014-07-02 01:45:00,26.7920222222222
2014-07-02 02:00:00,26.8585166666667
2014-07-02 02:15:00,26.8767222222222
2014-07-02 02:30:00,26.8770555555556
2014-07-02 02:45:00,26.8760277777778
2014-07-02 03:00:00,26.8767318435754
2014-07-02 03:15:00,26.8801555555556
2014-07-02 03:30:00,26.8870555555556
2014-07-02 03:45:00,26.9222111111111
2014-07-02 04:00:00,26.9581173184358
2014-07-02 04:15:00,26.9635449438202
2014-07-02 04:30:00,26.9804
2014-07-02 04:45:00,27.0182166666667
2014-07-02 05:00:00,27.0471888888889
2014-07-02 05:15:00,27.0537333333333
2014-07-02 05:30:00,27.0627055555556
2014-07-02 05:45:00,27.0781
2014-07-02 06:00:00,27.11905
2014-07-02 06:15:00,27.1429111111111
2014-07-02 06:30:00,27.1915810055866
2014-07-02 06:45:00,27.2055555555556
2014-07-02 07:00:00,25.9899553072626
2014-07-02 07:15:00,24.8601005586592
2014-07-02 07:30:00,24.4966722222222
2014-07-02 07:45:00,24.2618888888889
2014-07-02 08:00:00,24.0815027932961
2014-07-02 08:15:00,23.9711620111732
2014-07-02 08:30:00,23.8396555555556
2014-07-02 08:45:00,23.7803166666667
2014-07-02 09:00:00,23.6893
2014-07-02 09:15:00,23.7885139664804
2014-07-02 09:30:00,24.6535944444444
2014-07-02 09:45:00,23.8737
2014-07-02 10:00:00,23.9243944444444
2014-07-02 10:15:00,23.95495
2014-07-02 10:30:00,23.8747916666667
2014-07-02 10:45:00,23.6589888268156
2014-07-02 11:00:00,23.7111944444444
2014-07-02 11:15:00,23.7303333333333
2014-07-02 11:30:00,23.7306722222222
2014-07-02 11:45:00,23.7685166666667
2014-07-02 12:00:00,23.8035388888889
2014-07-02 12:15:00,23.8143444444444
2014-07-02 12:30:00,23.8332122905028
2014-07-02 12:45:00,23.9274888888889
2014-07-02 13:00:00,23.8257722222222
2014-07-02 13:15:00,23.8351388888889
2014-07-02 13:30:00,23.9712666666667
2014-07-02 13:45:00,24.5126833333333
2014-07-02 14:00:00,24.756
2014-07-02 14:15:00,24.8893444444444
2014-07-02 14:30:00,24.6431277777778
2014-07-02 14:45:00,24.2438055555556
2014-07-02 15:00:00,23.9959106145251
2014-07-02 15:15:00,23.73
2014-07-02 15:30:00,23.5466111111111
2014-07-02 15:45:00,23.4712722222222
2014-07-02 16:00:00,23.3838100558659
2014-07-02 16:15:00,23.3456222222222
2014-07-02 16:30:00,23.2809888888889
2014-07-02 16:45:00,23.3299611111111
2014-07-02 17:00:00,23.3337666666667
2014-07-02 17:15:00,23.4605222222222
2014-07-02 17:30:00,23.3279664804469
2014-07-02 17:45:00,24.7448666666667
2014-07-02 18:00:00,25.5433033707865
2014-07-02 18:15:00,25.70555
